CD_MUN,NM_MUN,latitude,longitude,CD_UF,NM_UF,SIGLA_UF,CD_REGIAO,NM_REGIAO,SIGLA_RG,AREA_KM2
4215406,Salto Veloso,-26.89572589,-51.42822388,42,Santa Catarina,SC,4,Sul,S,104.974
4207205,Imaruí,-28.23143673,-48.83439871,42,Santa Catarina,SC,4,Sul,S,542.238
4215455,Sangão,-28.65131136,-49.12582937,42,Santa Catarina,SC,4,Sul,S,82.984
4215802,São Bento do Sul,-26.29496461,-49.35013241,42,Santa Catarina,SC,4,Sul,S,495.001
4207601,Ipira,-27.3707174,-51.79876476,42,Santa Catarina,SC,4,Sul,S,156.187
4215752,São Bernardino,-26.48768997,-52.98761791,42,Santa Catarina,SC,4,Sul,S,149.891
4207577,Iomerê,-26.98773023,-51.27550955,42,Santa Catarina,SC,4,Sul,S,113.986
4207684,Ipuaçu,-26.6787216,-52.47601798,42,Santa Catarina,SC,4,Sul,S,261.13
4207650,Iporã do Oeste,-27.00048663,-53.48943668,42,Santa Catarina,SC,4,Sul,S,201.118
4215679,Santa Terezinha,-26.66757035,-50.00530794,42,Santa Catarina,SC,4,Sul,S,715.551
4215653,Santa Rosa do Sul,-29.1214773,-49.74376174,42,Santa Catarina,SC,4,Sul,S,150.299
4215703,Santo Amaro da Imperatriz,-27.74173555,-48.79653118,42,Santa Catarina,SC,4,Sul,S,344.236
4215695,Santiago do Sul,-26.63087262,-52.69731485,42,Santa Catarina,SC,4,Sul,S,73.335
4215687,Santa Terezinha do Progresso,-26.5927461,-53.16992448,42,Santa Catarina,SC,4,Sul,S,119.653
4207502,Indaial,-26.99493404,-49.22419584,42,Santa Catarina,SC,4,Sul,S,430.799
4215000,Rio Negrinho,-26.44260996,-49.59608808,42,Santa Catarina,SC,4,Sul,S,907.42
4215109,Rodeio,-26.89508819,-49.35103559,42,Santa Catarina,SC,4,Sul,S,129.001
4206801,Ibicaré,-27.092547,-51.36994323,42,Santa Catarina,SC,4,Sul,S,156.226
4215075,Riqueza,-26.97843617,-53.34436103,42,Santa Catarina,SC,4,Sul,S,191.061
4206900,Ibirama,-27.01812557,-49.52853882,42,Santa Catarina,SC,4,Sul,S,247.102
4215059,Rio Rufino,-27.91422377,-49.75336769,42,Santa Catarina,SC,4,Sul,S,282.571
4214904,Rio Fortuna,-28.09343511,-49.19060321,42,Santa Catarina,SC,4,Sul,S,302.39
4206702,Herval d'Oeste,-27.19537983,-51.41067122,42,Santa Catarina,SC,4,Sul,S,216.581
4206751,Ibiam,-27.20837325,-51.21548323,42,Santa Catarina,SC,4,Sul,S,146.009
4207106,Ilhota,-26.85903571,-48.85737898,42,Santa Catarina,SC,4,Sul,S,253.024
4215356,Saltinho,-26.59052412,-53.02227549,42,Santa Catarina,SC,4,Sul,S,156.568
4215307,Salete,-26.96961018,-50.01067697,42,Santa Catarina,SC,4,Sul,S,177.887
4215208,Romelândia,-26.64837859,-53.317103,42,Santa Catarina,SC,4,Sul,S,223.333
4207007,Içara,-28.75166623,-49.27737155,42,Santa Catarina,SC,4,Sul,S,230.487
4214508,Rio do Campo,-26.89230313,-50.13136477,42,Santa Catarina,SC,4,Sul,S,502.095
4206306,Guabiruba,-27.10332806,-49.02073018,42,Santa Catarina,SC,4,Sul,S,172.173
4206405,Guaraciaba,-26.58011503,-53.57109315,42,Santa Catarina,SC,4,Sul,S,331.766
4206207,Gravatal,-28.35401786,-49.01952955,42,Santa Catarina,SC,4,Sul,S,165.718
4214409,Rio das Antas,-26.90908372,-51.06340075,42,Santa Catarina,SC,4,Sul,S,314.913
4206652,Guatambú,-27.11645902,-52.78338179,42,Santa Catarina,SC,4,Sul,S,206.196
4214805,Rio do Sul,-27.19603432,-49.62995739,42,Santa Catarina,SC,4,Sul,S,260.817
4206603,Guarujá do Sul,-26.39834251,-53.48401898,42,Santa Catarina,SC,4,Sul,S,100.63
4214607,Rio do Oeste,-27.15895918,-49.84168239,42,Santa Catarina,SC,4,Sul,S,245.057
4214706,Rio dos Cedros,-26.61791986,-49.36843968,42,Santa Catarina,SC,4,Sul,S,555.473
4206504,Guaramirim,-26.47653622,-48.94487244,42,Santa Catarina,SC,4,Sul,S,267.514
4214003,Presidente Getúlio,-27.06258475,-49.71441093,42,Santa Catarina,SC,4,Sul,S,297.16
4205803,Garuva,-26.05638277,-48.8665058,42,Santa Catarina,SC,4,Sul,S,508.635
4213906,Presidente Castello Branco,-27.23333297,-51.78093536,42,Santa Catarina,SC,4,Sul,S,65.433
4205704,Garopaba,-28.04672364,-48.65893146,42,Santa Catarina,SC,4,Sul,S,114.773
4214300,Rancho Queimado,-27.6739277,-49.08989103,42,Santa Catarina,SC,4,Sul,S,286.461
4206108,Grão-Pará,-28.15502175,-49.3140483,42,Santa Catarina,SC,4,Sul,S,334.362
4214102,Presidente Nereu,-27.26825148,-49.35489903,42,Santa Catarina,SC,4,Sul,S,224.748
4205902,Gaspar,-26.9313223,-48.96603743,42,Santa Catarina,SC,4,Sul,S,386.599
4214201,Quilombo,-26.72923283,-52.7179728,42,Santa Catarina,SC,4,Sul,S,278.983
4206009,Governador Celso Ramos,-27.37660737,-48.57723081,42,Santa Catarina,SC,4,Sul,S,127.556
4214151,Princesa,-26.43294481,-53.61177814,42,Santa Catarina,SC,4,Sul,S,85.598
4213500,Porto Belo,-27.1748633,-48.6163711,42,Santa Catarina,SC,4,Sul,S,93.674
4205308,Faxinal dos Guedes,-26.84664116,-52.24431687,42,Santa Catarina,SC,4,Sul,S,340.07
4205357,Flor do Sertão,-26.76377856,-53.33733667,42,Santa Catarina,SC,4,Sul,S,58.457
4213351,Ponte Alta do Norte,-27.18030599,-50.41857945,42,Santa Catarina,SC,4,Sul,S,396.882
4205175,Entre Rios,-26.73973146,-52.57839053,42,Santa Catarina,SC,4,Sul,S,103.838
4205159,Doutor Pedrinho,-26.70554218,-49.55383688,42,Santa Catarina,SC,4,Sul,S,374.205
4213401,Ponte Serrada,-26.86178847,-51.92815492,42,Santa Catarina,SC,4,Sul,S,560.731
4205209,Erval Velho,-27.2843598,-51.42189666,42,Santa Catarina,SC,4,Sul,S,208.841
